# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.contentStorage.recordsUncompressedSize,1777354368905000000,1777354429008000000,0
Indexes.stubs.lookupDuration90PMs,1777354368905000000,1777354429008000000,0.0
Indexing.cache.totalCacheAccesses,1777354368905000000,1777354429008000000,0
Indexes.stubs.lookupDurationAvgMs,1777354368905000000,1777354429008000000,0.0
IndexesFlusher.totalFlushes,1777354368905000000,1777354429008000000,57
Indexing.writesQueuedMin,1777354368905000000,1777354429008000000,9223372036854775807
Indexes.allKeys.lookupDuration90PMs,1777354368905000000,1777354429008000000,0.0
IndexesFlusher.totalFlushesRetried,1777354368905000000,1777354429008000000,0
IndexesFlusher.totalFlushingTimeUs,1777354368905000000,1777354429008000000,183525
Indexing.writer_2.totalTimeSpentWritingMs,1777354368905000000,1777354429008000000,0
Indexing.cache.totalCacheEvicted,1777354368905000000,1777354429008000000,0
Indexes.stubs.lookups,1777354368905000000,1777354429008000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1777354368905000000,1777354429008000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1777354368905000000,1777354429008000000,0
IndexesFlusher.totalContentionQuotaSpent,1777354368905000000,1777354429008000000,0
Indexing.cache.totalCacheMisses,1777354368905000000,1777354429008000000,0
Indexing.writesQueuedMax,1777354368905000000,1777354429008000000,0
Indexes.allKeys.lookupDurationAvgMs,1777354368905000000,1777354429008000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1777354368905000000,1777354429008000000,0.0
Indexes.entries.lookupDuration90PMs,1777354368905000000,1777354429008000000,0.0
Indexes.entries.lookupDurationAvgMs,1777354368905000000,1777354429008000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1777354368905000000,1777354429008000000,0
Indexing.totalTimeIndexersSleptMs,1777354368905000000,1777354429008000000,0
Indexes.entries.lookupDurationMaxMs,1777354368905000000,1777354429008000000,0.0
Indexes.allKeys.lookups,1777354368905000000,1777354429008000000,0
Indexes.entries.lookups,1777354368905000000,1777354429008000000,2
Indexes.stubs.lookupDurationMaxMs,1777354368905000000,1777354429008000000,0.0
FileChannelInterruptsRetryer.totalRetriedAttempts,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1777354368905000000,1777354429008000000,0
FilePageCache.totalPageDisposalsUs,1777354368905000000,1777354429008000000,1349
FilePageCacheLockFree.totalPagesRequestsMs,1777354368905000000,1777354429008000000,0
FilePageCache.maxRegisteredFiles,1777354368905000000,1777354429008000000,523
DirectByteBufferAllocator.hits,1777354368905000000,1777354429008000000,3
FilePageCacheLockFree.totalNativeBytesReclaimed,1777354368905000000,1777354429008000000,0
FilePageCache.disposedBuffers,1777354368905000000,1777354429008000000,3
FilePageCache.totalPageLoadsUs,1777354368905000000,1777354429008000000,607131
FilePageCacheLockFree.totalNativeBytesAllocated,1777354368905000000,1777354429008000000,0
MappedFileStorage.totalBytesMapped,1777354368905000000,1777354429008000000,173277184
FilePageCache.pageLoads,1777354368905000000,1777354429008000000,192
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1777354368905000000,1777354429008000000,2454633
FilePageCacheLockFree.housekeeperTurnsSkipped,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.totalPagesAllocated,1777354368905000000,1777354429008000000,0
DirectByteBufferAllocator.reclaimed,1777354368905000000,1777354429008000000,3
FilePageCacheLockFree.totalPageAllocationsWaited,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.totalPagesReclaimed,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.totalBytesWritten,1777354368905000000,1777354429008000000,0
MappedFileStorage.storages,1777354368905000000,1777354429008000000,9
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777354368905000000,1777354429008000000,196100096
DirectByteBufferAllocator.disposed,1777354368905000000,1777354429008000000,0
StorageLockContext.competingThreads.90P,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1777354368905000000,1777354429008000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777354368905000000,1777354429008000000,0
FilePageCache.maxCacheSizeInBytes,1777354368905000000,1777354429008000000,196100096
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1777354368905000000,1777354429008000000,479167
FilePageCacheLockFree.totalPagesReadMs,1777354368905000000,1777354429008000000,0
FilePageCache.pageHits,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.totalBytesRead,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.nativeBytesInUse,1777354368905000000,1777354429008000000,0
StorageLockContext.competingThreads.avg,1777354368905000000,1777354429008000000,0.0
FilePageCache.capacityInBytes,1777354368905000000,1777354429008000000,503316478
FilePageCacheLockFree.totalBytesRequested,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.totalPagesHandedOver,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.totalPagesWriteMs,1777354368905000000,1777354429008000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1777354368905000000,1777354429008000000,45518
FilePageCacheLockFree.totalHeapBytesReclaimed,1777354368905000000,1777354429008000000,0
StorageLockContext.competingThreads.max,1777354368905000000,1777354429008000000,0
MappedFileStorage.totalPagesMapped,1777354368905000000,1777354429008000000,9
StreamlinedBlobStorage.recordsRelocated,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.totalPagesWritten,1777354368905000000,1777354429008000000,0
StreamlinedBlobStorage.recordsAllocated,1777354368905000000,1777354429008000000,34387
FilePageCache.pageLoadsAboveSizeThreshold,1777354368905000000,1777354429008000000,0
FilePageCacheLockFree.heapBytesInUse,1777354368905000000,1777354429008000000,0
StreamlinedBlobStorage.recordsDeleted,1777354368905000000,1777354429008000000,3
FilePageCache.pageFastCacheHits,1777354368905000000,1777354429008000000,3821
FilePageCache.uncachedFileAccess,1777354368905000000,1777354429008000000,114
FilePageCacheLockFree.totalPagesRequested,1777354368905000000,1777354429008000000,0
DirectByteBufferAllocator.misses,1777354368905000000,1777354429008000000,189
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777354368905000000,1777354429008000000,1
compiler.ArtifactManagerBridge.commit.ms,1777354368905000000,1777354429008000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777354368905000000,1777354429008000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1777354368905000000,1777354429008000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777354368905000000,1777354429008000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1777354368905000000,1777354429008000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777354368905000000,1777354429008000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1777354368905000000,1777354429008000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1777354368905000000,1777354429008000000,0
writeAction.median.wait.ms,1777354368905000000,1777354429008000000,0
DiskQueryRelay.tasksExecuted,1777354368905000000,1777354429008000000,119
writeAction.count,1777354368905000000,1777354429008000000,12
writeAction.max.wait.ms,1777354368905000000,1777354429008000000,22
writeAction.wait.ms,1777354368905000000,1777354429008000000,23
DiskQueryRelay.tasksRequested,1777354368905000000,1777354429008000000,119
DiskQueryRelay.taskWaitingTotalTimeUs,1777354368905000000,1777354429008000000,117423
DiskQueryRelay.taskExecutionTotalTimeUs,1777354368905000000,1777354429008000000,44065
JVM.totalBytesAllocated,1777354429008000000,1777354488976000000,84186472
JVM.usedNativeBytes,1777354429008000000,1777354488976000000,275373360
JVM.usedHeapBytes,1777354429008000000,1777354488976000000,305504208
JVM.totalTimeAtSafepointsMs,1777354429008000000,1777354488976000000,1
JVM.newThreadsCount,1777354429008000000,1777354488976000000,5
JVM.totalCpuTimeMs,1777354429008000000,1777354488976000000,4064
JVM.totalDirectByteBuffersBytes,1777354429008000000,1777354488976000000,198391391
OS.loadAverage,1777354429008000000,1777354488976000000,3.9892578125
JVM.totalTimeToSafepointsMs,1777354429008000000,1777354488976000000,1
JVM.maxThreadCount,1777354429008000000,1777354488976000000,73
JVM.maxHeapBytes,1777354429008000000,1777354488976000000,2147483648
JVM.GC.collectionTimesMs,1777354429008000000,1777354488976000000,0
JVM.totalSafepointCount,1777354429008000000,1777354488976000000,30
JVM.threadCount,1777354429008000000,1777354488976000000,62
JVM.GC.collections,1777354429008000000,1777354488976000000,0
cacheStateStorage.set.duration,1777354429008000000,1777354488976000000,0
cacheStateStorage.set.counter,1777354429008000000,1777354488976000000,0
cacheStateStorage.get.counter,1777354429008000000,1777354488976000000,0
cacheStateStorage.get.duration,1777354429008000000,1777354488976000000,0
FlushQueue.waitingTime90PNs,1777354429008000000,1777354488976000000,14417919
NonBlockingReadAction.finalizedExecutionsCount,1777354429008000000,1777354488976000000,0
AWTEventQueue.dispatchTime90PNs,1777354429008000000,1777354488976000000,17039359
AWTEventQueue.eventsDispatched,1777354429008000000,1777354488976000000,16
AWTEventQueue.dispatchTimeAvgNs,1777354429008000000,1777354488976000000,5088208.0
WriteAction.executionsCount,1777354429008000000,1777354488976000000,0
ReadAction.executionsCount,1777354429008000000,1777354488976000000,262
FlushQueue.waitingTimeMaxNs,1777354429008000000,1777354488976000000,14417919
AWTEventQueue.dispatchTimeTotalNS,1777354429008000000,1777354488976000000,790612653
NonBlockingReadAction.failedExecutionTimeUs,1777354429008000000,1777354488976000000,0
FlushQueue.executionTime90PNs,1777354429008000000,1777354488976000000,1736703
FlushQueue.queueSize90P,1777354429008000000,1777354488976000000,1
FlushQueue.waitingTimeAvgNs,1777354429008000000,1777354488976000000,3022165.3333333335
FlushQueue.tasksExecuted,1777354429008000000,1777354488976000000,6
FlushQueue.executionTimeMaxNs,1777354429008000000,1777354488976000000,1736703
FlushQueue.queueSizeMax,1777354429008000000,1777354488976000000,1
FlushQueue.queueSizeAvg,1777354429008000000,1777354488976000000,0.3333333333333333
NonBlockingReadAction.failedExecutionsCount,1777354429008000000,1777354488976000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1777354429008000000,1777354488976000000,0
AWTEventQueue.dispatchTimeMaxNs,1777354429008000000,1777354488976000000,54263807
FlushQueue.executionTimeAvgNs,1777354429008000000,1777354488976000000,633434.6666666666
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777354429008000000,1777354488976000000,0
workspaceModel.save.cache.to.file.ms,1777354429008000000,1777354488976000000,0
workspaceModel.do.save.caches.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1777354429008000000,1777354488976000000,0
workspaceModel.load.cache.metadata.from.file.ms,1777354429008000000,1777354488976000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1777354429008000000,1777354488976000000,0
jps.project.serializers.load.ms,1777354429008000000,1777354488976000000,0
jps.apply.loaded.storage.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777354429008000000,1777354488976000000,0
jps.global.get.library.ms,1777354429008000000,1777354488976000000,0
jps.global.initialize.library.bridges.ms,1777354429008000000,1777354488976000000,0
workspaceModel.global.updates.count,1777354429008000000,1777354488976000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1777354429008000000,1777354488976000000,0
jps.library.entities.serializer.save.entities.ms,1777354429008000000,1777354488976000000,0
workspaceModel.global.apply.state.to.project.ms,1777354429008000000,1777354488976000000,0
jps.reload.project.entities.ms,1777354429008000000,1777354488976000000,0
workspaceModel.moduleBridge.before.changed.ms,1777354429008000000,1777354488976000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777354429008000000,1777354488976000000,0
jps.artifact.entities.serializer.save.entities.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1777354429008000000,1777354488976000000,0
jps.global.handle.before.change.events.ms,1777354429008000000,1777354488976000000,0
jps.save.changed.project.entities.ms,1777354429008000000,1777354488976000000,0
jps.global.initialize.library.bridges.after.loading.ms,1777354429008000000,1777354488976000000,0
jps.app.storage.content.reader.load.component.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777354429008000000,1777354488976000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777354429008000000,1777354488976000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777354429008000000,1777354488976000000,0
workspaceModel.global.updates.ms,1777354429008000000,1777354488976000000,0
jps.module.iml.entities.serializer.save.entities.ms,1777354429008000000,1777354488976000000,0
jps.project.serializers.save.ms,1777354429008000000,1777354488976000000,0
jps.global.get.library.by.name.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777354429008000000,1777354488976000000,0
workspaceModel.orphan.listener.update.ms,1777354429008000000,1777354488976000000,0
jps.facet.change.listener.init.bridge.ms,1777354429008000000,1777354488976000000,0
jps.storage.jps.conf.reader.load.component.ms,1777354429008000000,1777354488976000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1777354429008000000,1777354488976000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777354429008000000,1777354488976000000,0
jps.app.storage.content.writer.save.component.ms,1777354429008000000,1777354488976000000,1
workspaceModel.mutableEntityStorage.instances.count,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777354429008000000,1777354488976000000,0
jps.library.entities.serializer.load.entities.ms,1777354429008000000,1777354488976000000,0
jps.global.handle.changed.events.ms,1777354429008000000,1777354488976000000,0
jps.global.get.libraries.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1777354429008000000,1777354488976000000,0
jps.load.initial.state.ms,1777354429008000000,1777354488976000000,0
workspaceModel.load.cache.from.file.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777354429008000000,1777354488976000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777354429008000000,1777354488976000000,0
jps.load.project.to.empty.storage.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777354429008000000,1777354488976000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1777354429008000000,1777354488976000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777354429008000000,1777354488976000000,0
