# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.writer_3.totalTimeSpentWritingMs,1777353096532000000,1777353156542000000,2741
Indexes.allKeys.lookups,1777353096532000000,1777353156542000000,0
Indexes.allKeys.lookupDurationMaxMs,1777353096532000000,1777353156542000000,0.0
Indexing.writesQueuedMin,1777353096532000000,1777353156542000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1777353096532000000,1777353156542000000,9135
IndexesFlusher.totalContentionQuotaSpent,1777353096532000000,1777353156542000000,30
Indexes.stubs.lookupDurationAvgMs,1777353096532000000,1777353156542000000,0.0
Indexing.cache.totalCacheMisses,1777353096532000000,1777353156542000000,2558026
Indexes.entries.lookupDurationMaxMs,1777353096532000000,1777353156542000000,4.0
Indexes.allKeys.lookupDuration90PMs,1777353096532000000,1777353156542000000,0.0
Indexes.entries.lookups,1777353096532000000,1777353156542000000,2
IndexesFlusher.totalFlushes,1777353096532000000,1777353156542000000,90
Indexing.writesQueuedMax,1777353096532000000,1777353156542000000,1759
VFS.fileByIdCache.hits,1777353096532000000,1777353156542000000,2
VFS.contentStorage.recordsUncompressedSize,1777353096532000000,1777353156542000000,2266020
VFS.fileByIdCache.misses,1777353096532000000,1777353156542000000,360
VFS.contentStorage.recordsDecompressionTimeUs,1777353096532000000,1777353156542000000,224901
VFS.invertedFileNameIndex.requests,1777353096532000000,1777353156542000000,0
VFS.contentStorage.recordsStoredSize,1777353096532000000,1777353156542000000,1025244
VFS.contentStorage.recordsDeduplicated,1777353096532000000,1777353156542000000,0
FileNameCache.queries,1777353096532000000,1777353156542000000,3817344
VFS.contentStorage.recordsReadSize,1777353096532000000,1777353156542000000,16224311
VFS.contentStorage.recordsStored,1777353096532000000,1777353156542000000,142
VFS.contentStorage.recordsRead,1777353096532000000,1777353156542000000,272
VFS.contentStorage.recordsStoredCompressed,1777353096532000000,1777353156542000000,36
VFS.fileChildByName,1777353096532000000,1777353156542000000,19824
VFS.contentStorage.recordsReadDecompressed,1777353096532000000,1777353156542000000,71
FileNameCache.totalMisses,1777353096532000000,1777353156542000000,41408
workspaceModel.workspaceFileIndexData.processFileSets.ms,1777353096532000000,1777353156542000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1777353096532000000,1777353156542000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1777353096532000000,1777353156542000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1777353096532000000,1777353156542000000,5
workspaceModel.on.changed.ms,1777353096532000000,1777353156542000000,70
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1777353096532000000,1777353156542000000,4
workspaceModel.init.bridges.ms,1777353096532000000,1777353156542000000,3
workspaceModel.collect.changes.ms,1777353096532000000,1777353156542000000,0
workspaceModel.updates.precise.ms,1777353096532000000,1777353156542000000,6
workspaceModel.entityStorageSnapshotImpl.instances.count,1777353096532000000,1777353156542000000,42
workspaceModel.to.snapshot.ms,1777353096532000000,1777353156542000000,1
workspaceModel.workspaceFileIndexData.init.ms,1777353096532000000,1777353156542000000,1
workspaceModel.on.before.changed.ms,1777353096532000000,1777353156542000000,28
workspaceModel.update.unloaded.entities.ms,1777353096532000000,1777353156542000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1777353096532000000,1777353156542000000,0
workspaceModel.cachedValue.calculated.count,1777353096532000000,1777353156542000000,34
workspaceModel.cachedValueWithParameters.calculated.count,1777353096532000000,1777353156542000000,0
workspaceModel.updates.ms,1777353096532000000,1777353156542000000,45
workspaceModel.loading.total.ms,1777353096532000000,1777353156542000000,4
workspaceModel.workspaceFileIndexData.markDirty.ms,1777353096532000000,1777353156542000000,0
workspaceModel.full.replace.project.model.ms,1777353096532000000,1777353156542000000,70
workspaceModel.cachedValue.from.cache.count,1777353096532000000,1777353156542000000,230
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1777353096532000000,1777353156542000000,0
workspaceModel.loading.from.cache.ms,1777353096532000000,1777353156542000000,2
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1777353096532000000,1777353156542000000,67
workspaceModel.pre.handlers.ms,1777353096532000000,1777353156542000000,1
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1777353096532000000,1777353156542000000,4
workspaceModel.replace.project.model.ms,1777353096532000000,1777353156542000000,0
workspaceModel.cachedValueWithParameters.clear.count,1777353096532000000,1777353156542000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1777353096532000000,1777353156542000000,0
workspaceModel.check.recursive.update.ms,1777353096532000000,1777353156542000000,1
workspaceModel.cachedValue.total.get.count,1777353096532000000,1777353156542000000,264
workspaceModel.cachedValue.clear.count,1777353096532000000,1777353156542000000,6
workspaceModel.updates.count,1777353096532000000,1777353156542000000,7
workspaceModel.workspaceFileIndexData.instances.count,1777353096532000000,1777353156542000000,1
workspaceModel.initializing.ms,1777353096532000000,1777353156542000000,1
lexer.Markdown.size.bytes,1777353096532000000,1777353156542000000,27184
lexer.HTML.time.ns,1777353096532000000,1777353156542000000,9735083
parser.XML.time.ns,1777353096532000000,1777353156542000000,13490208
DiskQueryRelay.tasksExecuted,1777353096532000000,1777353156542000000,159310
writeAction.count,1777353096532000000,1777353156542000000,33
writeAction.max.wait.ms,1777353096532000000,1777353156542000000,12
lexer.Markdown.time.ns,1777353096532000000,1777353156542000000,116329917
lexer.IgnoreLang.size.bytes,1777353096532000000,1777353156542000000,0
parser.Markdown.size.bytes,1777353096532000000,1777353156542000000,27184
parser.XML.size.bytes,1777353096532000000,1777353156542000000,4930
parser.HTML.time.ns,1777353096532000000,1777353156542000000,9060083
lexer.XML.size.bytes,1777353096532000000,1777353156542000000,4930
parser.Markdown.time.ns,1777353096532000000,1777353156542000000,29660000
DiskQueryRelay.taskWaitingTotalTimeUs,1777353096532000000,1777353156542000000,9529659
writeAction.wait.ms,1777353096532000000,1777353156542000000,22
DiskQueryRelay.tasksRequested,1777353096532000000,1777353156542000000,159310
writeAction.median.wait.ms,1777353096532000000,1777353156542000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1777353096532000000,1777353156542000000,3352236
parser.IgnoreLang.time.ns,1777353096532000000,1777353156542000000,832875
parser.IgnoreLang.size.bytes,1777353096532000000,1777353156542000000,0
lexer.IgnoreLang.time.ns,1777353096532000000,1777353156542000000,3334
lexer.XML.time.ns,1777353096532000000,1777353156542000000,142250
lexer.HTML.size.bytes,1777353096532000000,1777353156542000000,8611
parser.HTML.size.bytes,1777353096532000000,1777353156542000000,8611
cacheStateStorage.get.duration,1777353096532000000,1777353156542000000,12
cacheStateStorage.set.counter,1777353096532000000,1777353156542000000,6
cacheStateStorage.get.counter,1777353096532000000,1777353156542000000,29
cacheStateStorage.set.duration,1777353096532000000,1777353156542000000,72
workspaceModel.moduleManagerBridge.load.module.ms,1777353096532000000,1777353156542000000,0
jps.project.serializers.load.ms,1777353096532000000,1777353156542000000,2
workspaceModel.load.cache.from.file.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777353096532000000,1777353156542000000,0
jps.modifiable.module.model.bridge.renaming.ms,1777353096532000000,1777353156542000000,0
jps.global.handle.changed.events.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1777353096532000000,1777353156542000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777353096532000000,1777353156542000000,2
workspaceModel.mutableEntityStorage.modify.entity.ms,1777353096532000000,1777353156542000000,17
workspaceModel.mutableEntityStorage.add.entity.ms,1777353096532000000,1777353156542000000,18
jps.apply.loaded.storage.ms,1777353096532000000,1777353156542000000,72
jps.app.storage.content.reader.load.component.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1777353096532000000,1777353156542000000,10
workspaceModel.global.updates.ms,1777353096532000000,1777353156542000000,47
jps.modifiable.module.model.bridge.new.module.ms,1777353096532000000,1777353156542000000,44
jps.modifiable.module.model.bridge.load.module.ms,1777353096532000000,1777353156542000000,0
jps.library.entities.serializer.save.entities.ms,1777353096532000000,1777353156542000000,0
jps.global.get.library.ms,1777353096532000000,1777353156542000000,0
jps.facet.change.listener.init.bridge.ms,1777353096532000000,1777353156542000000,1
workspaceModel.save.cache.to.file.ms,1777353096532000000,1777353156542000000,116
workspaceModel.moduleBridge.before.changed.ms,1777353096532000000,1777353156542000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777353096532000000,1777353156542000000,0
jps.global.get.library.by.name.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777353096532000000,1777353156542000000,3
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777353096532000000,1777353156542000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1777353096532000000,1777353156542000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1777353096532000000,1777353156542000000,2
jps.global.get.libraries.ms,1777353096532000000,1777353156542000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777353096532000000,1777353156542000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1777353096532000000,1777353156542000000,0
jps.project.serializers.save.ms,1777353096532000000,1777353156542000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777353096532000000,1777353156542000000,6
workspaceModel.do.save.caches.ms,1777353096532000000,1777353156542000000,102
workspaceModel.moduleManagerBridge.newModule.ms,1777353096532000000,1777353156542000000,0
jps.save.global.entities.ms,1777353096532000000,1777353156542000000,0
jps.load.project.to.empty.storage.ms,1777353096532000000,1777353156542000000,22
workspaceModel.load.cache.metadata.from.file.ms,1777353096532000000,1777353156542000000,0
workspaceModel.orphan.listener.update.ms,1777353096532000000,1777353156542000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1777353096532000000,1777353156542000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777353096532000000,1777353156542000000,36
jps.reload.project.entities.ms,1777353096532000000,1777353156542000000,1
workspaceModel.mutableEntityStorage.instances.count,1777353096532000000,1777353156542000000,49
workspaceModel.mutableEntityStorage.entities.ms,1777353096532000000,1777353156542000000,5
jps.global.handle.before.change.events.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777353096532000000,1777353156542000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777353096532000000,1777353156542000000,3
workspaceModel.global.apply.state.to.project.ms,1777353096532000000,1777353156542000000,41
workspaceModel.global.apply.state.to.project.builder.ms,1777353096532000000,1777353156542000000,2
jps.facet.change.listener.process.change.events.ms,1777353096532000000,1777353156542000000,0
jps.library.entities.serializer.load.entities.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777353096532000000,1777353156542000000,5
jps.global.initialize.library.bridges.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777353096532000000,1777353156542000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777353096532000000,1777353156542000000,0
jps.save.changed.project.entities.ms,1777353096532000000,1777353156542000000,1
jps.modifiable.module.model.bridge.disposing.ms,1777353096532000000,1777353156542000000,0
jps.artifact.entities.serializer.save.entities.ms,1777353096532000000,1777353156542000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777353096532000000,1777353156542000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777353096532000000,1777353156542000000,116
jps.load.initial.state.ms,1777353096532000000,1777353156542000000,13
workspaceModel.global.updates.count,1777353096532000000,1777353156542000000,3
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777353096532000000,1777353156542000000,1
workspaceModel.moduleBridge.update.option.ms,1777353096532000000,1777353156542000000,0
jps.artifact.entities.serializer.load.entities.ms,1777353096532000000,1777353156542000000,0
jps.storage.jps.conf.reader.load.component.ms,1777353096532000000,1777353156542000000,3
jps.global.initialize.library.bridges.after.loading.ms,1777353096532000000,1777353156542000000,4
workspaceModel.moduleBridge.facet.initialization.ms,1777353096532000000,1777353156542000000,0
workspaceModel.sync.entities.ms,1777353096532000000,1777353156542000000,0
jps.facet.change.listener.before.change.events.ms,1777353096532000000,1777353156542000000,0
JVM.totalSafepointCount,1777353156542000000,1777353216541000000,47
JVM.maxThreadCount,1777353156542000000,1777353216541000000,133
JVM.usedNativeBytes,1777353156542000000,1777353216541000000,421861408
JVM.GC.collections,1777353156542000000,1777353216541000000,1
JVM.totalCpuTimeMs,1777353156542000000,1777353216541000000,7564
JVM.newThreadsCount,1777353156542000000,1777353216541000000,18
JVM.maxHeapBytes,1777353156542000000,1777353216541000000,2147483648
OS.loadAverage,1777353156542000000,1777353216541000000,6.75244140625
JVM.totalTimeAtSafepointsMs,1777353156542000000,1777353216541000000,94
JVM.GC.collectionTimesMs,1777353156542000000,1777353216541000000,92
JVM.totalDirectByteBuffersBytes,1777353156542000000,1777353216541000000,397193460
JVM.threadCount,1777353156542000000,1777353216541000000,71
JVM.totalBytesAllocated,1777353156542000000,1777353216541000000,353006792
JVM.usedHeapBytes,1777353156542000000,1777353216541000000,628161352
JVM.totalTimeToSafepointsMs,1777353156542000000,1777353216541000000,1
FlushQueue.executionTimeMaxNs,1777353156542000000,1777353216541000000,2231369727
NonBlockingReadAction.finalizedExecutionTimeUs,1777353156542000000,1777353216541000000,0
AWTEventQueue.dispatchTimeAvgNs,1777353156542000000,1777353216541000000,306631.3706949256
FlushQueue.queueSizeAvg,1777353156542000000,1777353216541000000,7.4747948417350525
AWTEventQueue.dispatchTimeMaxNs,1777353156542000000,1777353216541000000,136314879
AWTEventQueue.dispatchTime90PNs,1777353156542000000,1777353216541000000,255999
FlushQueue.waitingTimeMaxNs,1777353156542000000,1777353216541000000,264241151
FlushQueue.queueSizeMax,1777353156542000000,1777353216541000000,64
FlushQueue.queueSize90P,1777353156542000000,1777353216541000000,28
WriteAction.executionsCount,1777353156542000000,1777353216541000000,6
AWTEventQueue.eventsDispatched,1777353156542000000,1777353216541000000,4907
FlushQueue.executionTimeAvgNs,1777353156542000000,1777353216541000000,2917690.1043376317
FlushQueue.waitingTime90PNs,1777353156542000000,1777353216541000000,33292287
FlushQueue.tasksExecuted,1777353156542000000,1777353216541000000,853
ReadAction.executionsCount,1777353156542000000,1777353216541000000,979
FlushQueue.executionTime90PNs,1777353156542000000,1777353216541000000,136191
NonBlockingReadAction.failedExecutionsCount,1777353156542000000,1777353216541000000,0
AWTEventQueue.dispatchTimeTotalNS,1777353156542000000,1777353216541000000,1505785927
FlushQueue.waitingTimeAvgNs,1777353156542000000,1777353216541000000,1.339673478077374E7
NonBlockingReadAction.finalizedExecutionsCount,1777353156542000000,1777353216541000000,0
NonBlockingReadAction.failedExecutionTimeUs,1777353156542000000,1777353216541000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1777353156542000000,1777353216541000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1777353156542000000,1777353216541000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777353156542000000,1777353216541000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777353156542000000,1777353216541000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1777353156542000000,1777353216541000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777353156542000000,1777353216541000000,0
compiler.ArtifactManagerBridge.commit.ms,1777353156542000000,1777353216541000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1777353156542000000,1777353216541000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1777353156542000000,1777353216541000000,0
DirectByteBufferAllocator.reclaimed,1777353156542000000,1777353216541000000,0
DirectByteBufferAllocator.hits,1777353156542000000,1777353216541000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.totalPagesWritten,1777353156542000000,1777353216541000000,0
FilePageCache.capacityInBytes,1777353156542000000,1777353216541000000,503316478
StreamlinedBlobStorage.recordsRelocated,1777353156542000000,1777353216541000000,0
StreamlinedBlobStorage.recordsAllocated,1777353156542000000,1777353216541000000,2
StorageLockContext.competingThreads.avg,1777353156542000000,1777353216541000000,0.0
StorageLockContext.competingThreads.max,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1777353156542000000,1777353216541000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1777353156542000000,1777353216541000000,17
StreamlinedBlobStorage.recordsDeleted,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.nativeBytesInUse,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.totalBytesRead,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.totalPagesReclaimed,1777353156542000000,1777353216541000000,0
MappedFileStorage.storages,1777353156542000000,1777353216541000000,16
FilePageCacheLockFree.totalNativeBytesAllocated,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.heapBytesInUse,1777353156542000000,1777353216541000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1777353156542000000,1777353216541000000,24774
FilePageCache.disposedBuffers,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.totalPagesRequested,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1777353156542000000,1777353216541000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777353156542000000,1777353216541000000,395329536
FilePageCacheLockFree.totalBytesRequested,1777353156542000000,1777353216541000000,0
FilePageCache.maxCacheSizeInBytes,1777353156542000000,1777353216541000000,395329536
FilePageCache.totalPageLoadsUs,1777353156542000000,1777353216541000000,0
FilePageCache.uncachedFileAccess,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.totalBytesWritten,1777353156542000000,1777353216541000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1777353156542000000,1777353216541000000,0
MappedFileStorage.totalPagesMapped,1777353156542000000,1777353216541000000,16
FilePageCache.pageHits,1777353156542000000,1777353216541000000,0
StorageLockContext.competingThreads.90P,1777353156542000000,1777353216541000000,0
FilePageCache.totalPageDisposalsUs,1777353156542000000,1777353216541000000,0
FilePageCacheLockFree.totalPagesWriteMs,1777353156542000000,1777353216541000000,0
