# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.global.get.libraries.ms,1777380318546000000,1777380378639000000,0
workspaceModel.do.save.caches.ms,1777380318546000000,1777380378639000000,61
jps.global.handle.before.change.events.ms,1777380318546000000,1777380378639000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777380318546000000,1777380378639000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777380318546000000,1777380378639000000,0
jps.global.initialize.library.bridges.ms,1777380318546000000,1777380378639000000,0
jps.facet.change.listener.before.change.events.ms,1777380318546000000,1777380378639000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777380318546000000,1777380378639000000,535
workspaceModel.moduleManagerBridge.get.modules.ms,1777380318546000000,1777380378639000000,0
workspaceModel.sync.entities.ms,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.totalBytesRequested,1777380318546000000,1777380378639000000,0
FilePageCache.maxCacheSizeInBytes,1777380318546000000,1777380378639000000,219168768
FilePageCacheLockFree.housekeeperTurnsDone,1777380318546000000,1777380378639000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.totalPagesHandedOver,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1777380318546000000,1777380378639000000,0
StreamlinedBlobStorage.recordsAllocated,1777380318546000000,1777380378639000000,34387
DirectByteBufferAllocator.disposed,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.totalBytesWritten,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.totalPagesRequested,1777380318546000000,1777380378639000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1777380318546000000,1777380378639000000,14081
FilePageCacheLockFree.totalNativeBytesAllocated,1777380318546000000,1777380378639000000,0
FilePageCache.capacityInBytes,1777380318546000000,1777380378639000000,503316478
StorageLockContext.competingThreads.90P,1777380318546000000,1777380378639000000,0
FilePageCache.uncachedFileAccess,1777380318546000000,1777380378639000000,112
MappedFileStorage.totalBytesMapped,1777380318546000000,1777380378639000000,198443008
StorageLockContext.competingThreads.avg,1777380318546000000,1777380378639000000,0.0
FilePageCacheLockFree.totalHeapBytesReclaimed,1777380318546000000,1777380378639000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777380318546000000,1777380378639000000,219168768
FilePageCacheLockFree.totalNativeBytesReclaimed,1777380318546000000,1777380378639000000,0
MappedFileStorage.storages,1777380318546000000,1777380378639000000,15
FilePageCacheLockFree.totalPagesAllocated,1777380318546000000,1777380378639000000,0
MappedFileStorage.totalPagesMapped,1777380318546000000,1777380378639000000,15
FilePageCacheLockFree.heapBytesInUse,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.totalBytesRead,1777380318546000000,1777380378639000000,0
StreamlinedBlobStorage.recordsDeleted,1777380318546000000,1777380378639000000,3
FileChannelInterruptsRetryer.totalRetriedAttempts,1777380318546000000,1777380378639000000,0
FilePageCache.pageFastCacheHits,1777380318546000000,1777380378639000000,3803
FilePageCacheLockFree.totalPagesWritten,1777380318546000000,1777380378639000000,0
FilePageCache.pageHits,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1777380318546000000,1777380378639000000,0
FilePageCache.disposedBuffers,1777380318546000000,1777380378639000000,3
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1777380318546000000,1777380378639000000,479167
DirectByteBufferAllocator.hits,1777380318546000000,1777380378639000000,3
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1777380318546000000,1777380378639000000,2454633
FilePageCache.totalPageDisposalsUs,1777380318546000000,1777380378639000000,2031
FilePageCache.pageLoadsAboveSizeThreshold,1777380318546000000,1777380378639000000,0
DirectByteBufferAllocator.misses,1777380318546000000,1777380378639000000,211
FilePageCache.pageLoads,1777380318546000000,1777380378639000000,214
StreamlinedBlobStorage.recordsRelocated,1777380318546000000,1777380378639000000,0
FilePageCache.totalPageLoadsUs,1777380318546000000,1777380378639000000,177881
FilePageCacheLockFree.totalPagesReclaimed,1777380318546000000,1777380378639000000,0
DirectByteBufferAllocator.reclaimed,1777380318546000000,1777380378639000000,3
FilePageCacheLockFree.totalPagesReadMs,1777380318546000000,1777380378639000000,0
StorageLockContext.competingThreads.max,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1777380318546000000,1777380378639000000,0
FilePageCacheLockFree.nativeBytesInUse,1777380318546000000,1777380378639000000,0
FilePageCache.maxRegisteredFiles,1777380318546000000,1777380378639000000,523
FilePageCacheLockFree.totalPagesWriteMs,1777380318546000000,1777380378639000000,0
writeAction.count,1777380318546000000,1777380378639000000,11
DiskQueryRelay.taskWaitingTotalTimeUs,1777380318546000000,1777380378639000000,44272
DiskQueryRelay.tasksExecuted,1777380318546000000,1777380378639000000,45
DiskQueryRelay.taskExecutionTotalTimeUs,1777380318546000000,1777380378639000000,9834
writeAction.median.wait.ms,1777380318546000000,1777380378639000000,0
writeAction.wait.ms,1777380318546000000,1777380378639000000,1
writeAction.max.wait.ms,1777380318546000000,1777380378639000000,1
DiskQueryRelay.tasksRequested,1777380318546000000,1777380378639000000,45
JVM.maxThreadCount,1777380318546000000,1777380378639000000,70
JVM.usedHeapBytes,1777380318546000000,1777380378639000000,187251320
JVM.GC.collectionTimesMs,1777380318546000000,1777380378639000000,132
JVM.GC.collections,1777380318546000000,1777380378639000000,34
JVM.maxHeapBytes,1777380318546000000,1777380378639000000,2147483648
JVM.usedNativeBytes,1777380318546000000,1777380378639000000,266796592
JVM.totalBytesAllocated,1777380318546000000,1777380378639000000,1261950992
JVM.newThreadsCount,1777380318546000000,1777380378639000000,4427
JVM.totalTimeToSafepointsMs,1777380318546000000,1777380378639000000,26
JVM.totalSafepointCount,1777380318546000000,1777380378639000000,211
JVM.totalCpuTimeMs,1777380318546000000,1777380378639000000,33573
JVM.totalDirectByteBuffersBytes,1777380318546000000,1777380378639000000,224569711
JVM.totalTimeAtSafepointsMs,1777380318546000000,1777380378639000000,141
OS.loadAverage,1777380318546000000,1777380378639000000,3.76904296875
JVM.threadCount,1777380318546000000,1777380378639000000,66
VFS.fileChildByName,1777380318546000000,1777380378639000000,1221
FileNameCache.queries,1777380318546000000,1777380378639000000,504512
VFS.invertedFileNameIndex.requests,1777380318546000000,1777380378639000000,0
VFS.fileByIdCache.hits,1777380318546000000,1777380378639000000,0
FileNameCache.totalMisses,1777380318546000000,1777380378639000000,43520
VFS.contentStorage.recordsDecompressionTimeUs,1777380318546000000,1777380378639000000,0
VFS.contentStorage.recordsStoredSize,1777380318546000000,1777380378639000000,0
VFS.fileByIdCache.misses,1777380318546000000,1777380378639000000,456
VFS.contentStorage.recordsReadSize,1777380318546000000,1777380378639000000,0
VFS.contentStorage.recordsRead,1777380318546000000,1777380378639000000,0
VFS.contentStorage.recordsReadDecompressed,1777380318546000000,1777380378639000000,0
VFS.contentStorage.recordsStored,1777380318546000000,1777380378639000000,0
VFS.contentStorage.recordsDeduplicated,1777380318546000000,1777380378639000000,0
VFS.contentStorage.recordsUncompressedSize,1777380318546000000,1777380378639000000,0
VFS.contentStorage.recordsStoredCompressed,1777380318546000000,1777380378639000000,0
cacheStateStorage.set.counter,1777380378639000000,1777380438591000000,0
cacheStateStorage.get.counter,1777380378639000000,1777380438591000000,0
cacheStateStorage.set.duration,1777380378639000000,1777380438591000000,0
cacheStateStorage.get.duration,1777380378639000000,1777380438591000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1777380378639000000,1777380438591000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777380378639000000,1777380438591000000,0
compiler.ArtifactManagerBridge.commit.ms,1777380378639000000,1777380438591000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1777380378639000000,1777380438591000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777380378639000000,1777380438591000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777380378639000000,1777380438591000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777380378639000000,1777380438591000000,0
FlushQueue.tasksExecuted,1777380378639000000,1777380438591000000,0
AWTEventQueue.dispatchTimeAvgNs,1777380378639000000,1777380438591000000,68789.33333333333
NonBlockingReadAction.failedExecutionTimeUs,1777380378639000000,1777380438591000000,0
FlushQueue.executionTimeAvgNs,1777380378639000000,1777380438591000000,0.0
AWTEventQueue.eventsDispatched,1777380378639000000,1777380438591000000,6
FlushQueue.waitingTimeMaxNs,1777380378639000000,1777380438591000000,0
NonBlockingReadAction.failedExecutionsCount,1777380378639000000,1777380438591000000,0
FlushQueue.executionTime90PNs,1777380378639000000,1777380438591000000,0
FlushQueue.queueSizeAvg,1777380378639000000,1777380438591000000,0.0
FlushQueue.queueSize90P,1777380378639000000,1777380438591000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1777380378639000000,1777380438591000000,0
WriteAction.executionsCount,1777380378639000000,1777380438591000000,0
FlushQueue.queueSizeMax,1777380378639000000,1777380438591000000,0
AWTEventQueue.dispatchTimeMaxNs,1777380378639000000,1777380438591000000,160767
FlushQueue.executionTimeMaxNs,1777380378639000000,1777380438591000000,0
AWTEventQueue.dispatchTime90PNs,1777380378639000000,1777380438591000000,160767
FlushQueue.waitingTime90PNs,1777380378639000000,1777380438591000000,0
NonBlockingReadAction.finalizedExecutionsCount,1777380378639000000,1777380438591000000,0
ReadAction.executionsCount,1777380378639000000,1777380438591000000,425
AWTEventQueue.dispatchTimeTotalNS,1777380378639000000,1777380438591000000,4419627101
FlushQueue.waitingTimeAvgNs,1777380378639000000,1777380438591000000,0.0
workspaceModel.full.replace.project.model.ms,1777380378639000000,1777380438591000000,0
workspaceModel.on.changed.ms,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1777380378639000000,1777380438591000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1777380378639000000,1777380438591000000,0
workspaceModel.initializing.ms,1777380378639000000,1777380438591000000,0
workspaceModel.init.bridges.ms,1777380378639000000,1777380438591000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1777380378639000000,1777380438591000000,0
workspaceModel.updates.count,1777380378639000000,1777380438591000000,0
workspaceModel.replace.project.model.ms,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1777380378639000000,1777380438591000000,0
workspaceModel.cachedValue.calculated.count,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexData.instances.count,1777380378639000000,1777380438591000000,0
workspaceModel.cachedValue.clear.count,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1777380378639000000,1777380438591000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1777380378639000000,1777380438591000000,0
workspaceModel.collect.changes.ms,1777380378639000000,1777380438591000000,0
workspaceModel.loading.from.cache.ms,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1777380378639000000,1777380438591000000,0
workspaceModel.check.recursive.update.ms,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1777380378639000000,1777380438591000000,0
workspaceModel.updates.precise.ms,1777380378639000000,1777380438591000000,0
workspaceModel.pre.handlers.ms,1777380378639000000,1777380438591000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1777380378639000000,1777380438591000000,0
workspaceModel.update.unloaded.entities.ms,1777380378639000000,1777380438591000000,0
workspaceModel.cachedValue.total.get.count,1777380378639000000,1777380438591000000,2
workspaceModel.workspaceFileIndexData.init.ms,1777380378639000000,1777380438591000000,0
workspaceModel.updates.ms,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1777380378639000000,1777380438591000000,0
workspaceModel.on.before.changed.ms,1777380378639000000,1777380438591000000,0
workspaceModel.to.snapshot.ms,1777380378639000000,1777380438591000000,0
workspaceModel.cachedValue.from.cache.count,1777380378639000000,1777380438591000000,2
workspaceModel.loading.total.ms,1777380378639000000,1777380438591000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1777380378639000000,1777380438591000000,0
workspaceModel.cachedValueWithParameters.clear.count,1777380378639000000,1777380438591000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1777380378639000000,1777380438591000000,0
Indexing.cache.totalCacheEvicted,1777380378639000000,1777380438591000000,0
Indexes.allKeys.lookupDuration90PMs,1777380378639000000,1777380438591000000,0.0
Indexes.entries.lookups,1777380378639000000,1777380438591000000,0
Indexing.totalTimeIndexersSleptMs,1777380378639000000,1777380438591000000,0
IndexesFlusher.totalContentionQuotaSpent,1777380378639000000,1777380438591000000,0
Indexing.writesQueuedMax,1777380378639000000,1777380438591000000,0
Indexes.allKeys.lookupDurationMaxMs,1777380378639000000,1777380438591000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1777380378639000000,1777380438591000000,0
IndexesFlusher.totalFlushingTimeUs,1777380378639000000,1777380438591000000,115005
Indexing.cache.totalCacheAccesses,1777380378639000000,1777380438591000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1777380378639000000,1777380438591000000,0
Indexes.stubs.lookups,1777380378639000000,1777380438591000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1777380378639000000,1777380438591000000,0
Indexes.stubs.lookupDuration90PMs,1777380378639000000,1777380438591000000,0.0
Indexes.entries.lookupDuration90PMs,1777380378639000000,1777380438591000000,0.0
Indexes.stubs.lookupDurationMaxMs,1777380378639000000,1777380438591000000,0.0
Indexes.stubs.lookupDurationAvgMs,1777380378639000000,1777380438591000000,0.0
Indexes.entries.lookupDurationMaxMs,1777380378639000000,1777380438591000000,0.0
Indexes.allKeys.lookups,1777380378639000000,1777380438591000000,0
IndexesFlusher.totalFlushes,1777380378639000000,1777380438591000000,59
Indexes.entries.lookupDurationAvgMs,1777380378639000000,1777380438591000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1777380378639000000,1777380438591000000,0.0
IndexesFlusher.totalFlushesRetried,1777380378639000000,1777380438591000000,0
Indexing.cache.totalCacheMisses,1777380378639000000,1777380438591000000,0
Indexing.writesQueuedMin,1777380378639000000,1777380438591000000,9223372036854775807
jps.library.entities.serializer.save.entities.ms,1777380378639000000,1777380438591000000,0
workspaceModel.orphan.listener.update.ms,1777380378639000000,1777380438591000000,0
jps.storage.jps.conf.reader.load.component.ms,1777380378639000000,1777380438591000000,0
workspaceModel.global.updates.ms,1777380378639000000,1777380438591000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777380378639000000,1777380438591000000,0
jps.artifact.entities.serializer.load.entities.ms,1777380378639000000,1777380438591000000,0
workspaceModel.save.cache.to.file.ms,1777380378639000000,1777380438591000000,0
workspaceModel.global.apply.state.to.project.ms,1777380378639000000,1777380438591000000,0
